C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_04_091.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_04_091.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_04_091.jpg,0,0.5461174,0,10.66235,179.846,1.680439,95.69814
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_04_210.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_04_210.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_04_210.jpg,0,0.5462415,0,11.35199,179.8352,1.681621,96.29581
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_04_344.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_04_344.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_04_344.jpg,-0.3,0.1912807,0,11.38847,179.8106,1.681766,96.9161
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_04_469.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_04_469.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_04_469.jpg,-0.6000001,0,0,11.36518,179.7387,1.681157,97.53453
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_04_593.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_04_593.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_04_593.jpg,-0.367323,0,0,11.3746,179.6261,1.68058,98.13363
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_04_692.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_04_692.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_04_692.jpg,-0.006257862,0,0,11.14642,179.5249,1.680989,98.72758
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_04_809.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_04_809.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_04_809.jpg,0,0,0,11.04813,179.4428,1.679448,99.3176
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_04_930.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_04_930.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_04_930.jpg,0,0,0,10.91504,179.3654,1.679709,99.90099
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_05_045.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_05_045.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_05_045.jpg,-0.3,0,0,10.75506,179.278,1.680061,100.4751
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_05_164.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_05_164.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_05_164.jpg,-0.6000001,0,0,10.5291,179.1506,1.680227,101.0307
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_05_285.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_05_285.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_05_285.jpg,-0.9000002,0,0,10.24698,178.9683,1.680288,101.5558
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_05_401.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_05_401.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_05_401.jpg,-0.6546009,0,0,10.11304,178.7427,1.680363,102.0517
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_05_519.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_05_519.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_05_519.jpg,-0.2993942,0,0,10.01682,178.5185,1.680411,102.5426
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_05_642.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_05_642.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_05_642.jpg,0,0,0,9.871961,178.3208,1.680453,103.0372
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_05_751.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_05_751.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_05_751.jpg,0,0.1740852,0,9.883896,178.1693,1.680489,103.4508
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_05_868.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_05_868.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_05_868.jpg,0,0.5256386,0,10.37417,177.9853,1.680489,103.9624
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_05_986.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_05_986.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_05_986.jpg,0,0.8804369,0,11.36672,177.7879,1.680421,104.5137
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_06_121.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_06_121.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_06_121.jpg,0,1,0,12.68958,177.5693,1.681952,105.1246
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_06_178.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_06_178.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_06_178.jpg,0,1,0,13.42712,177.4513,1.681531,105.4547
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_06_300.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_06_300.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_06_300.jpg,0,1,0,14.6951,177.1975,1.680649,106.1641
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_06_398.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_06_398.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_06_398.jpg,0,1,0,15.53778,176.9686,1.680134,106.8042
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_06_516.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_06_516.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_06_516.jpg,0,1,0,16.80198,176.6724,1.67967,107.6323
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_06_633.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_06_633.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_06_633.jpg,0,1,0,18.082,176.3535,1.679255,108.524
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_06_750.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_06_750.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_06_750.jpg,0,0.8268031,0,19.23555,176.0126,1.678848,109.477
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_06_864.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_06_864.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_06_864.jpg,0,0.4841149,0,19.82825,175.6565,1.678498,110.4726
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_06_983.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_06_983.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_06_983.jpg,0,0.1313135,0,19.89298,175.2945,1.678254,111.4846
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_07_094.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_07_094.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_07_094.jpg,0,0,0,20.02824,174.9939,1.67817,112.3252
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_07_210.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_07_210.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_07_210.jpg,-0.3,0,0,19.74476,174.6219,1.678203,113.3141
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_07_328.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_07_328.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_07_328.jpg,-0.3464564,0,0,19.44408,174.1974,1.678296,114.2626
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_07_437.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_07_437.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_07_437.jpg,-0.01538944,0,0,18.8336,173.8234,1.678387,115.0293
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_07_549.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_07_549.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_07_549.jpg,0,0,0,18.57325,173.3848,1.678481,115.9434
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_07_665.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_07_665.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_07_665.jpg,0,0,0,18.32967,172.954,1.678559,116.8473
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_07_779.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_07_779.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_07_779.jpg,0,0,0,18.09517,172.5285,1.678631,117.7402
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_07_891.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_07_891.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_07_891.jpg,0,0,0,18.41119,172.1768,1.678689,118.478
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_08_005.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_08_005.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_08_005.jpg,-0.3,0,0,18.13972,171.7463,1.678758,119.3431
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_08_116.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_08_116.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_08_116.jpg,-0.5500001,0,0,17.37304,171.3525,1.678829,120.0282
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_08_256.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_08_256.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_08_256.jpg,-0.6002307,0,0,17.44732,170.7187,1.678974,120.9111
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_08_364.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_08_364.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_08_364.jpg,-0.3240642,0,0,16.77333,170.231,1.679083,121.4963
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_08_461.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_08_461.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_08_461.jpg,0,0,0,16.56849,169.6465,1.679168,122.1905
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_08_596.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_08_596.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_08_596.jpg,0,0,0,16.91317,169.1724,1.679227,122.7711
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_08_721.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_08_721.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_08_721.jpg,0,0,0,16.71018,168.6151,1.679294,123.4604
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_08_828.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_08_828.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_08_828.jpg,0,0,0,16.51317,168.0652,1.679358,124.1419
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_08_946.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_08_946.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_08_946.jpg,0,0.3404174,0,16.59782,167.5177,1.679412,124.8206
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_09_041.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_09_041.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_09_041.jpg,0,0.6868073,0,17.18182,166.9551,1.679385,125.5178
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_09_156.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_09_156.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_09_156.jpg,0,0.6977206,0,17.67628,166.4641,1.679251,126.1261
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_09_271.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_09_271.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_09_271.jpg,0,0.3543976,0,18.0984,165.8532,1.679022,126.8829
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_09_386.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_09_386.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_09_386.jpg,0,0.007459879,0,18.01478,165.2368,1.678847,127.6466
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_09_501.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_09_501.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_09_501.jpg,0,0,0,17.75489,164.6268,1.6788,128.4021
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_09_617.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_09_617.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_09_617.jpg,0,0,0,18.08558,164.1227,1.678849,129.0266
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_09_732.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_09_732.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_09_732.jpg,0,0,0,17.8721,163.5263,1.678927,129.7654
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_09_847.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_09_847.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_09_847.jpg,0,0,0,17.661,162.9371,1.678997,130.4953
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_09_962.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_09_962.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_09_962.jpg,-0.3,0,0,17.39811,162.3433,1.679066,131.2054
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_10_076.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_10_076.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_10_076.jpg,-0.3536411,0,0,16.65004,161.8254,1.679133,131.7585
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_10_216.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_10_216.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_10_216.jpg,-0.005941764,0,0,16.45001,161.1947,1.679219,132.4023
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_10_334.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_10_334.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_10_334.jpg,0,0,0,16.22771,160.5797,1.679293,133.0451
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_10_459.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_10_459.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_10_459.jpg,0,0,0,16.0225,159.9746,1.679362,133.6821
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_10_580.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_10_580.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_10_580.jpg,0,0,0,15.82825,159.3773,1.679426,134.3119
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_10_687.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_10_687.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_10_687.jpg,-0.3,0,0,15.6105,158.7766,1.679489,134.923
C:\Users\Caoimhe\Documents\deepLearning\data\IMG\center_2018_10_31_18_33_10_806.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\left_2018_10_31_18_33_10_806.jpg,C:\Users\Caoimhe\Documents\deepLearning\data\IMG\right_2018_10_31_18_33_10_806.jpg,-0.6000001,0,0,15.2857,158.1469,1.679572,135.4805
